Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
12078,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lionycteris,spurrelli,"Thomas, 1913",,,,,"",Chestnut Long-tongued Bat,,,LC,,3.1,2008,unknown,N
44698,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Lissonycteris,angolensis,"Bocage, 1898",,,,,Lissonycteris goliath  |Lissonycteris petraea  |Lissonycteris ruwenzorii  |Lissonycteris smithii  |Rousettus angolensis  ,"Angolan Fruit Bat, Angolan Rousette",,,LC,,3.1,2008,decreasing,N
12263,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,bokermanni,"Sazima, Vizotto & Taddei , 1978",,,,,"",Bokermann's Nectar Bat,,,EN,B1ab(iii),3.1,2016,unknown,N
136348,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,chocoana,"Dávalos, 2004",,,,,"",,,,DD,,3.1,2016,unknown,N
136706,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,concava,"Goldman, 1914",,,,,"",,,,LC,,3.1,2016,unknown,N
12264,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,dekeyseri,"Taddei, Vizotto & Sazima, 1983",,,,,"",Dekeyser's Nectar Bat,,,EN,C2a(i),3.1,2016,decreasing,N
12265,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,handleyi,"Hill, 1980",,,,,"",Handley's Nectar Bat,,,LC,,3.1,2008,unknown,N
12266,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,hesperia,"G.M. Allen, 1908",,,,,"",Western Nectar Bat,,,NT,,3.1,2015,decreasing,N
12267,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,mordax,"Thomas, 1903",,,,,"","Goldman's Nectar Bat, Goldman' Nectar Bat",,,NT,,3.1,2016,unknown,N
136735,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,orcesi,"Albuja & Gardner, 2005",,,,,"",,,,DD,,3.1,2015,unknown,N
12268,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,robusta,"Miller, 1912",,,,,"",Orange Nectar Bat,,,LC,,3.1,2015,unknown,N
12269,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,thomasi,"J.A. Allen, 1904",,,,,"",Thomas's Nectar Bat,,,LC,,3.1,2015,unknown,N
12270,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,aurita,"Tomes, 1863",,,,,"","Common Sword-nosed Bat, Tomes's Sword-nosed Bat",,,LC,,3.1,2015,stable,N
12271,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,fernandezi,"Ochoa & Ibanez, 1982",,,,,"",Fernandez's Sword-nosed Bat,,,EN,D,3.1,2016,decreasing,N
40027,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,inusitata,"Handley & Ochoa, 1997",,,,,"",,,,DD,,3.1,2016,unknown,N
12272,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,marinkellei,"Hernandez-Camacho & Cadena-G., 1978",,,,,"",Marinkelle's Sword-nosed Bat,,,VU,D2,3.1,2016,unknown,N
12273,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,orinocensis,"Linares & Ojasti, 1971",,,,,"",Orinoco Sword-nosed Bat,,,VU,A4c,3.1,2016,decreasing,N
21984,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,brasiliense,"(Peters, 1866)",,,,,Tonatia brasiliense  ,Pygmy Round-eared Bat,,,LC,,3.1,2016,stable,N
99783878,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,carrikeri,"(J.A. Allen, 1910)",,,,,Lophostoma yasuni|Tonatia carrikeri,Carriker's Round-eared Bat,,,LC,,3.1,2016,decreasing,N
21986,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,evotis,"(Davis & Carter, 1978)",,,,,Tonatia evotis  ,Davis's Round-eared Bat,,,LC,,3.1,2008,stable,N
88149216,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,kalkoae,"Velazco & Gardner, 2012",,,,,"",,,,DD,,3.1,2016,unknown,N
88149174,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,occidentalis,"(Davis and Carter, 1978)",,,,,Lophostoma aequatorialis,,,,NT,,3.1,2016,decreasing,N
21987,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,schulzi,"Genoways & Williams, 1980",,,,,Tonatia schulzi  ,Schultz's Round-eared Bat,,,LC,,3.1,2016,unknown,N
88149202,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,silvicolum,"d'Orbigny, 1836",,,,,Tonatia silvicola,White-throated Round-eared Bat,,,LC,,3.1,2016,unknown,N
12590,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MEGADERMATIDAE,Macroderma,gigas,"(Dobson, 1880)",,,,,"","Ghost Bat, Australian False Vampire Bat",,,VU,C1,3.1,2008,decreasing,N
12594,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Macroglossus,minimus,"(É. Geoffroy, 1810)",,,,,"","Dagger-toothed Long-nosed Fruit Bat, Lesser Long-tongued Fruit Bat, Lesser Long-tongued Frut Bat",,,LC,,3.1,2008,stable,N
12595,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Macroglossus,sobrinus,"K. Andersen, 1911",,,,,Macroglossus fraternus  |Macroglossus minimus subspecies sobrinus,"Hill Long-tongued Fruit Bat, Greater Nectar Bat, Greater Long-tongued Fruit Bat, Greater Long-nosed Fruit Bat",,,LC,,3.1,2008,stable,N
12615,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Macrophyllum,macrophyllum,"(Schinz, 1821)",,,,,"",Long-legged Bat,,,LC,,3.1,2015,unknown,N
12652,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Macrotus,californicus,"Baird, 1858",,,,,"","California Leaf-nosed Bat, Californian Leaf-nosed Bat",,,LC,,3.1,2008,stable,N
12653,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Macrotus,waterhousii,"Gray, 1843",,,,,"",Waterhouse's Leaf-nosed Bat,,,LC,,3.1,2008,stable,N
12938,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MEGADERMATIDAE,Megaderma,lyra,"É. Geoffroy, 1810",,,,,Encheira lyra subspecies caurina|Megaderma lyra subspecies caurina|Megaderma schistacea  |Megaderma spectrum  |Vespertilio carnatica  ,"Greater False Vampire, Greater False Vampire Bat, Indian False Vampire Bat",,,LC,,3.1,2008,unknown,N
12939,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MEGADERMATIDAE,Megaderma,spasma,"(Linnaeus, 1758)",,,,,Megaderma horsfieldii  |Vespertilio spasma  ,"Lesser False Vampire, Common Asian Ghost Bat, Lesser False Vampire Bat",,,LC,,3.1,2008,unknown,N
12946,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaerops,ecaudatus,"(Temminck, 1837)",,,,,Pachysoma ecaudata  |Pachysoma ecaudatum  ,"Temminck's Tailless Fruit Bat, Temminck's Tailless Fruit Bat, Tail-less Fruit Bat",,,LC,,3.1,2008,unknown,N
12945,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaerops,kusnotoi,"Hill & Boeadi, 1978",,,,,"",Javan Tailless Fruit Bat,,,VU,A3c,3.1,2008,decreasing,N
12947,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaerops,niphanae,"Yenbutra & Felten, 1983",,,,,"","Ratanaworabhan's Fruit Bat, Northern Tailless Fruit Bat",,,LC,,3.1,2008,unknown,N
12948,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaerops,wetmorei,"Taylor, 1934",,,,,"","White-collared Fruit Bat, Mindanao Fruit Bat",,,VU,A4c,3.1,2008,decreasing,N
84459322,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaloglossus,azagnyi,"Nesi, Kadjo & Hassanin, 2012",,,,,"","Western Woermann's Fruit Bat, Azagnyi Fruit Bat ",,,LC,,3.1,2016,unknown,N
84462869,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaloglossus,woermanni,"Pagenstecher, 1885",,,,,"","Woermann's Bat, Woermann's Fruit Bat",,,LC,,3.1,2016,stable,N
13141,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,fardoulisi,"Flannery, 1993",,,,,"",Fardoulis's Blossom Bat,,,LC,,3.1,2008,decreasing,N
13139,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,melanops,"Dobson, 1877",,,,,"","Black-bellied Blossom Bat, Bismarck Blossom Bat, Black-bellied Fruit Bat",,,LC,,3.1,2008,stable,N
13140,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,woodfordi,"Thomas, 1887",,,,,Melonycteris aurantius  ,"Woodford's Blossom Bat, Woodford's Fruit Bat",,,LC,,3.1,2008,stable,N
13240,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mesophylla,macconnelli,"Thomas, 1901",,,,,"",Macconnell's Bat,,,LC,,3.1,2015,unknown,N
40028,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,brosseti,"Simmons & Voss, 1998",,,,,"",,,,DD,,3.1,2016,unknown,N
88120333,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,buriri,"Larsen, Siles, Pedersen & Kwiecinski, 2011",,,,,"",,,,DD,,3.1,2016,unknown,N
88120398,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,giovanniae,"Baker & Fonseca, 2007",,,,,"",,,,DD,,3.1,2016,unknown,N
13378,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,hirsuta,"(Peters, 1869)",,,,,"",Hairy Big-eared Bat,,,LC,,3.1,2016,unknown,N
136207,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,matses,"Simmons, Voss & Fleck, 2002",,,,,"",,,,DD,,3.1,2015,unknown,N
13379,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,megalotis,"(Gray, 1842)",,,,,"",Little Big-eared Bat,,,LC,,3.1,2015,unknown,N
136424,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,microtis,"Miller, 1898",,,,,"",Common Big-eared Bat,,,LC,,3.1,2008,stable,N
13380,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,minuta,"(Gervais, 1856)",,,,,Micronycteris homezi,"Tiny Big-eared Bat, White-bellied Big-eared Bat",,,LC,,3.1,2015,unknown,N
40029,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,sanborni,"Simmons, 1996",,,,,"",,,,DD,,3.1,2008,unknown,N
13383,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,schmidtorum,"Sanborn, 1935",,,,,"",Schmidts's Big-eared Bat,,,LC,,3.1,2016,stable,N
13401,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Micropteropus,intermedius,"Hayman, 1963",,,,,"","Hayman's Lesser Epauletted Fruit Bat, Hayman's Epauletted Fruit Bat, Hayman's Dwarf Epauletted Fruit Bat",,,DD,,3.1,2008,unknown,N
13402,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Micropteropus,pusillus,"(Peters, 1868)",,,,,Epomophorus pusillus,Peter's Dwarf Epauletted Fruit Bat,,,LC,,3.1,2016,stable,N
13556,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Mimetillus,moloneyi,"(Thomas, 1891)",,,,,"",Moloney's Flat-headed Bat,,,LC,,3.1,2008,unknown,N
13559,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mimon,bennettii,"(Gray, 1838)",,,,,"","Golden Bat, Southern Golden Bat",,,LC,,3.1,2008,stable,N
136561,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mimon,cozumelae,"Goldman, 1914",,,,,"",Cozumelan Golden Bat,,,LC,,3.1,2015,stable,N
13560,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mimon,crenulatum,"(É. Geoffroy, 1810)",,,,,"",Striped Hairy-nosed Bat,,,LC,,3.1,2015,stable,N
136266,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mimon,koepckeae,"Gardner & Patton, 1972",,,,,"",,,,DD,,3.1,2015,unknown,N
44859,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,africanus,"Sanborn, 1936",,,,,"",African Long-fingered Bat,,,LC,,3.1,2004,unknown,N
13562,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,australis,"Tommes, 1858",,,,,"","Little Long-fingered Bat, Little Bent-winged Bat",,,LC,,3.1,2008,stable,N
13563,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,fraterculus,"Thomas & Schwann, 1906",,,,,"","Black Clinging Bat, Lesser bent-winged bat, Lesser Long-fingered Bat",,,LC,,3.1,2008,unknown,N
13564,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,fuscus,"Bonhote, 1902",,,,,"",Southeast Asian Long-fingered Bat,,,EN,B1ab(iii),3.1,2008,decreasing,N
29608,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,gleni,"Peterson, Eger & Mitchell, 1995",,,,,"",Glen's Long-fingered Bat,,,LC,,3.1,2008,unknown,N
136752,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,griveaudi,"Harrison, 1959",,,,,"",,,,DD,,3.1,2008,unknown,N
13565,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,inflatus,"Thomas, 1903",,,,,"",Greater Long-fingered Bat,,,LC,,3.1,2008,unknown,N
136579,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,macrocneme,"Revilliod, 1914",,,,,"",Small Melanesian Bent-winged Bat,,,DD,,3.1,2008,unknown,N
13566,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,magnater,"Sanborn, 1931",,,,,"","Large Bent-winged Bat, Western Bent-winged Bat",,,LC,,3.1,2008,unknown,N
40039,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,majori,"Thomas, 1906",,,,,"",Major's Long-fingered Bat,,,LC,,3.1,2008,unknown,N
40040,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,manavi,"Thomas, 1906",,,,,Miniopterus menavi  ,"Manavil Long-fingered Bat, Manavi Long-fingered Bat",,,LC,,3.1,2008,unknown,N
13567,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,medius,"Thomas & Wroughton, 1909",,,,,"","Medium Bent-winged Bat, Intermediate Long-fingered Bat",,,LC,,3.1,2008,unknown,N
13568,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,minor,"Peters, 1867",,,,,Miniopterus minor subspecies occidentalis,Least Long-fingered Bat,,,DD,,3.1,2008,unknown,N
44862,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,natalensis,"(A. Smith, 1834)",,,,,Miniopterus natalensis subspecies arenarius,"Natal Clinging Bat, Natal Long-fingered Bat",,,LC,,3.1,2008,unknown,N
136310,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,newtoni,"Bocage, 1889",,,,,"",,,,DD,,3.1,2008,unknown,N
136233,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,paululus,"Hollister, 1913",,,,,"",Philippine Long-fingered Bat,,,DD,,3.1,2008,unknown,N
136788,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,petersoni,"Goodman, Bradman, Maminirina, Ryan, Christidis & Appleton, 2008",,,,,"",Peterson's Long-fingered Bat,,,DD,,3.1,2008,unknown,N
13569,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,pusillus,"Dobson, 1876",,,,,Miniopterus australis subspecies pusillus,"Small Long-fingered Bat, Small Bent-winged Bat, Nicobar Long-fingered Bat",,,LC,,3.1,2008,unknown,N
13570,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,robustior,"Revilliod, 1914",,,,,"",Loyalty Bent-winged Bat,Minioptère Des Iles Loyauté,,EN,"B1ab(iii,iv)+2ab(iii,iv)",3.1,2008,unknown,N
13561,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,schreibersii,"(Kuhl, 1817)",,,,,"","Schreiber's Bent-winged Bat, Schreiber's Long-fingered Bat, Common Bentwing Bat",Minioptère de Schreibers,Murciélago de Cueva,NT,,3.1,2008,decreasing,N
136827,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,shortridgei,"Laurie & Hill, 1957",,,,,"",Shortridge's Long-fingered Bat,,,DD,,3.1,2016,unknown,N
136401,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,sororculus,"Goodman, Ryan, Maminirina, Fahr, Christidis & Appleton, 2007",,,,,"",Sororcula Long-fingered Bat,,,LC,,3.1,2008,unknown,N
13571,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,tristis,"Waterhouse, 1845",,,,,"","Great Long-fingered Bat, Greater Bent-winged Bat, Great Bent-winged Bat",,,LC,,3.1,2008,unknown,N
18655,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Mirimiri,acrodonta,"(Hill & Beckon, 1978)",,,,,Pteralopex acrodonta  ,Fijian Monkey-faced Bat,,,CR,B1ab(iii),3.1,2008,decreasing,N
13638,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossops,aequatorianus,"Cabrera, 1917",,,,,"",Equatorial Dog-faced Bat,,,EN,B1ab(iii),3.1,2016,unknown,N
13640,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossops,mattogrossensis,"Vieira, 1942",,,,,"",Mato Grosso Dog-faced Bat,,,LC,,3.1,2008,unknown,N
13641,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossops,neglectus,"Williams & Genoways, 1980",,,,,"",Rufous Dog-faced Bat,,,DD,,3.1,2016,unknown,N
13643,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossops,temminckii,"(Burmeister, 1854)",,,,,"",Dwarf Dog-faced Bat,,,LC,,3.1,2015,unknown,N
88087329,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,alvarezi,"Gonzalez-Ruiz, Ramirez-Pulido & Arroyo-Cabrales, 2011",,,,,"",,,,DD,,3.1,2016,unknown,N
13645,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,aztecus,"Saussure, 1860",,,,,"",Aztec Mastiff Bat,,,LC,,3.1,2008,decreasing,N
13647,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,coibensis,"J.A. Allen, 1904",,,,,"",Coiban Mastiff Bat,,,LC,,3.1,2008,unknown,N
88087340,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,currentium,"Thomas, 1901",,,,,"","Bonda Mastiff Bat, Thomas's Mastiff Bat",,,LC,,3.1,2016,unknown,N
13648,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,molossus,"(Pallas, 1766)",,,,,"",Pallas's Mastiff Bat,,,LC,,3.1,2015,unknown,N
13649,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,pretiosus,"Miller, 1902",,,,,"",Miller's Mastiff Bat,,,LC,,3.1,2008,unknown,N
13644,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,rufus,"É. Geoffroy, 1805",,,,,Molossus ater  ,Black Mastiff Bat,,,LC,,3.1,2015,stable,N
13650,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,sinaloae,"J.A. Allen, 1906",,,,,"",Sinaloan Mastiff Bat,,,LC,,3.1,2016,stable,N
13719,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,plethodon,"Miller, 1900",,,,,"","Insular Single-leaf Bat, Insular Single Leaf Bat",,,LC,,3.1,2008,unknown,N
13720,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,redmani,"Leach, 1821",,,,,"","Leach's Single-leaf Bat, Leach's Single Leaf Bat",,,LC,,3.1,2008,stable,N
13837,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,brachypterus,"(Peters, 1852)",,,,,Dysopes brachypterus|Mops leonis|Mops ochraceus|Tadarida brachyptera,"Sierra Leone Mops Bat, White-fingered Free-tailed Bat, Short-winged Mops Bat, Sierra Leone Free-tailed Bat","Tadaride à doigts blancs, Tadaride de Peters",,LC,,3.1,2014,unknown,N
13838,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,condylurus,"(A. Smith, 1833)",,,,,Mops angolensis|Mops fulva|Mops occidentalis|Mops orientis|Mops osborni|Mops wonderi|Nyctinomus condylurus|Tadarida condylura,"Angolan Mops Bat, Knob-tailed Nyctinome, Knob-tailed Mops Bat, Angolan Free-tailed Bat","Molosse d'Angola, Tadaride d'Angola",,LC,,3.1,2008,unknown,N
13839,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,congicus,"J.A. Allen, 1917",,,,,Tadarida congica,"Medje Mops Bat, Medje Free-tailed Bat, Medje Greater Freetailed Bat",Tadaride de Medje,,LC,,3.1,2008,unknown,N
13840,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,demonstrator,"(Thomas, 1903)",,,,,Nyctinomus demonstrator|Tadarida demonstrator,"Mongalla Mops Bat, Mongallan Mops Bat, Mongalla Free-tailed Bat",Tadaride de Mongalla,,LC,,3.1,2008,decreasing,N
40024,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,leucostigma,"(G.M. Allen, 1918)",,,,,Chaerephon leucostigma|Tadarida leucostigma,"Malagasy White-bellied Free-tailed Bat, White-shouldered Bat, Madagascar White-bellied Free-tailed Bat,",Tadaride à queue libre de Madagascar,,LC,,3.1,2014,unknown,N
13841,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,midas,"(Sundevall, 1843)",,,,,Dysopes midas|Mops midas subspecies miarensi|Mops unicolor|Tadarida midas,"Midas Mops Bat, Sundevall's Free-tailed Bat, Midas Groove-cheeked Bat, Midas Bat, Midas Free-tailed Bat","Molosse de Midas, Molosse Midas, Tadarida de Midas, Tadaride Midas",,LC,,3.1,2014,decreasing,N
13842,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,mops,"(de Blainville, 1840)",,,,,Tadarida mops,Malayan Free-tailed Bat,,,NT,,3.1,2014,decreasing,N
13843,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,nanulus,"J.A. Allen, 1917",,,,,Mops calabarensis|Tadarida nanula,"Dwarf Mops Bat, Dwarf Free-tailed Bat",Tadaride naine,,LC,,3.1,2008,unknown,N
13844,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,niangarae,"J.A. Allen, 1917",,,,,Tadarida niangarae,"Niangara Mops Bat, Niangaran Mops Bat, Niangara Free-tailed Bat",Tadaride du Niangara,,DD,,3.1,2014,unknown,N
13845,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,niveiventer,"Cabrera & Ruxton, 1926",,,,,Mops angolensis subspecies niveiventer|Mops chitauensis|Tadarida niveiventer,"White-bellied Mops Bat, White-bellied Free-tailed Bat",Tadaride à ventre blanc,,LC,,3.1,2008,unknown,N
13846,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,petersoni,"(El-Rayah, 1981)",,,,,Tadarida petersoni,"Peterson's Mops Bat, Peterson's Free-tailed Bat",Tadaride de Peterson,,NT,,3.1,2010,unknown,N
13847,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,sarasinorum,"(Meyer, 1899)",,,,,Tadarida sarasinorum,"Sulawesian Free-tailed Bat, Sulawesi Free-tailed Bat",,,DD,,3.1,2016,unknown,N
